2025-03-23 10:51:42,037 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000225167-cedre-iris-deluxe-wood-coffret | Время: 7.0 сек.
2025-03-23 10:51:49,189 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000312024-06-vanilla-spark | Время: 7.15 сек.
2025-03-23 10:51:56,314 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000215483 | Время: 7.12 сек.
2025-03-23 10:52:03,430 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000298022-white-wine-tonka | Время: 7.12 сек.
2025-03-23 10:52:10,895 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000203048-blue-talisman | Время: 7.47 сек.
2025-03-23 10:52:17,994 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000136061-divine-vanille-by-olivier-pescheux | Время: 7.1 сек.
2025-03-23 10:52:25,027 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000344546-boia | Время: 7.03 сек.
2025-03-23 10:52:32,411 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000375080-spiky-muse | Время: 7.38 сек.
2025-03-23 10:52:39,626 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/90151200005-vanilla-blend | Время: 7.22 сек.
2025-03-23 10:52:46,661 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000178399-irisistible | Время: 7.03 сек.
2025-03-23 10:52:53,654 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19760310045-spontaneous-generosity | Время: 6.99 сек.
2025-03-23 10:53:00,868 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000131359-into-the-wilderness | Время: 7.21 сек.
2025-03-23 10:53:08,163 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/83710100007-woody-perfecto-107 | Время: 7.29 сек.
2025-03-23 10:53:15,364 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19760302793-irresistible | Время: 7.2 сек.
