,link,name,price,rating,description,how_to_use,country_of_origin
322,https://goldapple.ru/26370800004-white-suede,TOM FORD White Suede,29 000₽,4.6,"Созданный, чтобы подчеркнуть различие между женским и мужским началами, Tom Ford White Suede состоит из двух пар противоположных нот — цветочно-мускусного и кожано-замшевого аккордов. Болгарская роза сочетается с золотым шафраном, острым тимьяном, чаем мате и ладаном, смолой ладанного дерева, а также со сладкой нотой ландыша, усиленной нотами амбры и сандалового дерева.",нет информации,США
323,https://goldapple.ru/19000125770-un-deux-trois-soleil,BASTILLE Un Deux Trois Soleil,4 647₽,4.5,"Французская парфюмерная вода BASTILLE произведена на основе натуральных компонентов. Светлый и озорной восточный аромат UN DEUX TROIS SOLEIL пробуждает теплые воспоминания о детстве: послеобеденных играх с друзьями в солнечный день или семейных праздниках, во время которых угощают лакомствами.В беззаботное время возвращают игривые гурманские ноты, многим знакомые с ранних лет: миндаль, ваниль и многогранные бобы тонка. Их сладость смягчают сияющие ноты цитрусов, гелиотропа и бензоина.Парфюмер – Domitille Michalon-Bertier.",Для наружного применения.,Франция
324,https://goldapple.ru/19000147642-very-good-girl-blush,CAROLINA HERRERA good girl blush,12 590₽,4.9,"Carolina Herrera продолжает исследование современной женственности: парфюмерная вода Good Girl Blush – это яркая игра контрастов и неповторимое пудровое звучание цветочной нежности. Новая глава в истории парфюмерной коллекции Good Girl начинается с захватывающего противостояния чувственных нот ванили и розы с цитрусовой свежестью бергамота, окутанной в базу из изысканных нот пиона и искристого аромата иланг-иланга.Чтобы придать цветочному букету Good Girl Blush объем, парфюмеры использовали синтетические молекулы в сочетании с переработанной розовой водой. Эта техника позволяет усилить стойкость аромата на коже, сохраняя натуральное цветочное звучание. Для создания полностью веганской формулы Дом Carolina Herrera сотрудничает с компанией Givaudan и их программой устойчивого развития Sourcing4Good.Культовый флакон в форме туфельки на высокой золотистой шпильке выполнен в пастельно-розовом оттенке, подчеркивающем женственность аромата.",нет информации,Испания
325,https://goldapple.ru/19000295838-cypress-jasmine-patchouli-sinij,"TKANO  Cypress, Jasmine & Patchouli, синий",2 791₽,4.9,"Свеча ароматическая с деревянным фитилем Cypress, Jasmine & Patchouli синего цвета из коллекции Edge с дизайном, вдохновленным русскими традициями, отлично подойдет для домашнего декора и создания в интерьере уютной, расслабляющей атмосферы.Фактурные грани и округлая поверхность фарфорового стакана отсылают нас к образу купола – символу духовного подъема и стремления к совершенству.Экологичные материалы, такие как соевый, кокосовый воск и фитиль из натурального дерева делают свечу безопасной для здоровья и окружающей среды.При горении она не выделяет вредных соединений и не коптит. Однако, во избежание перегрева стакана, рекомендуем не зажигать ее более, чем на 4 часа.Аромат этой свечи покорит своим неповторимым звучанием и поможет создать вам свою собственную атмосферу роскоши и комфорта. Свежие акценты жасмина и герани прекрасно гармонируют с хвойно-цитрусовыми нотами кипариса, сливаясь в красивую древесно-цветочную композицию. Присутствие в пирамиде пачули добавляет аромату загадочные смолистые оттенки.Размеры свечи: 8х8,5 см.Время горения: 60 часов.","-Регулярно подрезать фитиль, чтобы его высота не превышала 6-8 мм. Благодаря этому пламя будет ярким и ровным.-Не оставлять свечу на ветру или сквозняке – это может привести к неравномерному горению и, как следствие, – к образованию сильных подтеков.-Зажигать свечу, предварительно расположив ее на подсвечнике, если она идет без специального стакана.-Не оставлять горящую свечу без присмотра.-Использовать вдали от легковоспламеняющихся материалов.-Беречь от детей и домашних животных",Россия
326,https://goldapple.ru/26332500002-daisy-eau-so-sweet,MARC JACOBS Daisy Love Eau So Sweet,11 390₽,4.7,"Туалетная вода Marc Jacobs Daisy Love Eau So Sweet сочетает в себе притягательный и соблазнительный характер Daisy Love с неожиданно сладкой свежестью. Искристые ноты белой малины наполняют аромат яркой индивидуальностью, а мягкая цветочная воздушность и тонкие мускатные оттенки окутывают сладостью мгновения.",нет информации,Испания
327,https://goldapple.ru/81101600001-the-golden-secret,BANDERAS Her Golden Secret,2 400₽,4.8,"Туалетная вода Antonio Banderas Her Golden Secret — изящный женский аромат, созданный для истинных ценителей элегантности. Фруктово-ягодный букет, который звучит в начальных нотах Her Golden Secret, плавно перетекает в изысканные цветочные оттенки. В шлейфе туалетной воды от Antonio Banderas остается легкая нежность ванили и пряная терпкость мускусного ореха и пачули.",нет информации,Испания
328,https://goldapple.ru/19000173786-une-nuit-d-ete-sous-le-figuier,ROSE ET MARIUS Une nuit d'été sous le figuier,7 110₽,4.5,"Прикоснитесь к искусству жизни на Юге Франции с уникальными композициями из Грасса. В детстве основательница бренда проводила все лето в загородном доме бабушки в Провансе.Парфюмерная вода Une nuit d'été sous le figuier — ольфакторное воспоминание о ночах под вековой смоковницей и характерном аромате листьев, которые летняя жара окрасила золотом.Зеленая, цветочно-древесная композиция создана для тех, кто влюблен в запах листьев фигового дерева. Цитрусы и измельченные листья, пропитанные солнцем Прованса, смешиваются с распускающимися цветами роскошной туберозы.Индийский сандал со сливочным оттенком придает аромату чувственность.",Распылите на кожу на расстоянии 20-30 см.,Франция
329,https://goldapple.ru/19000304142-pachuli,CANDLE ZEN pachuli,2 850₽,4.9,"Свеча ароматическая, ручной работы из соевого воска в кокосовой скорлупе с деревянным фитилем.Пачули, который обычно ассоциируется с эпохой детей цветов 1960-х годов, возвращается! Это парфюмерное масло начинается с насыщенных пряных нот имбиря, корицы и гвоздики, которые сменяются сильными нотами пачули с нотами жасмина.Теплые, древесные базовые ноты уда, амбры и даже пачули дополняют этот землистый ностальгический аромат.До 60 часов горения.","Поставьте свечу на блюдце, поднос, подсвечник и зажгите её.",Россия
330,https://goldapple.ru/19760310043-butterfly-mind,STATE OF MIND Butterfly Mind,7 117₽,4,"Наполните комнату тонким цветочно-фруктовым ароматом, который вызывает ассоциации с природой, молодостью и лёгкостью. В этой светлой, романтичной и многогранной парфюмерной композиции нежность белого чая и цветков сакуры гармонирует с фруктовыми нотами фейхоа.Чувственные вишня и мускус украшают весенний букет нот.Стильный ароматный диффузор State of Mind усилит ощущение гармонии, комфорта и уюта, подарит беззаботность и станет идеальным дополнением интерьера.","1. Снимите крышку металлической банки и извлеките из нее флакон диффузора.2. Открутите черную крышку флакона.3. Удалите белую пластиковую пробку из горлышка флакона. 4. Закрутите обратно черную крышку и верните флакон в банку.5. Снимите с крышки металлической банки колпачок и закройте банку крышкой.6. Вставьте палочки через отверстия крышки банки и крышки флакона.7. Чтобы усилить аромат, переворачивайте палочки раз в день.Интенсивность аромата можно варьировать несколькими способами:1) увеличивая или уменьшая количество палочек, помещенных в диффузор;2) переворачивая все или некоторые палочки в течение дня.",Франция
331,https://goldapple.ru/19760300542-daisy-eau-so-fresh,MARC JACOBS Daisy Eau So Fresh,7 809₽,5,"Живой, чарующий, причудливый аромат DAISY EAU SO FRESH является смелой версией оригинального аромата DAISY. Он переносит Вас в счастливое и солнечное место, где все пропитано духом молодости, позитивной свежести и очаровательным чувством простоты. Игривый, с причудливым настроением - аромат свежей малины, чувственной дикой розы и теплой сливы. Утонченный, но не слишком серьезный, аромат DAISY EAU SO FRESH захватывает винтажной женственностью от Марка Джейкобса, а также смелым дизайном.",нет информации,Франция
332,https://goldapple.ru/19000125257-ganymede,MARC-ANTOINE BARROIS Ganymede,23 500₽,4.7,"Аромат онейрической реальности.Для нового опуса не изменился ни дуэт, ни творческий осмос между Марком-Антуаном Барруа и Квентином Бишем, но пункт назначения находится в другом месте. Создавая элегантную и неожиданную гармонию вокруг квартета из мандарина, фиалки, бессмертника и замши, два коллеги-художника мечтали о новой планете: Ганимед, скалистый спутник Юпитера, открытый в 1610 году Галилеем, сияет и покрыт солеными океанами. Свое название он получил из греческой мифологии: юноша Ганимед был похищен богами, которые были настолько очарованы его красотой, что даровали ему бессмертие.Созданный парфюмером Квентином Бишем, в Ganymede снова используются замшево-кожаные ноты, которые сделали B683 прекрасной классикой. Однако на этот раз художники освободились от традиционных кодов, чтобы увести нас куда-то еще, к блестящей и плавной элегантности. Кожаные ноты становятся мягче, приобретая легкость и нежность при соприкосновении с ароматом фиалки.Запах мандарина приносит живость и кислую сущность, придавая аромату структуру. Противостоя ему, бессмертник является его контрапунктом и поднимает ароматическую гармонию своим двойственным ароматом, то минеральным, то соленым. Вся композиция играет контрастами и противопоставлениями.",нет информации,Франция
333,https://goldapple.ru/19000196070-cashmere,LOGEVY FIRENZE 1965 Cashmere,8 800₽,5,"Наши парфюмеры создали мягкий, уютный, теплый аромат кашемировой шерсти, который подарит минуты гармонии и комфорта.","Аромат для белья в спреи может быть использован для ароматизации полотенец, скатертей, салфеток, покрывала и другого текстиля. Ваше бельё будет благоухать свежим и приятным ароматом. Подходит для любого вида тканей. Не оставляет пятен. Спрей необходимо распылить на белье на расстоянии 30-40 см.",Италия
334,https://goldapple.ru/19000220318-peonia,LE COUVENT PEONIA,9 670₽,5,"У пиона множество нежных лепестков – и столько же граней его красоты. В традициях Древнего Китая пион считался «королевой цветов» и символом удачи, богатства и процветания.Эту интерпретацию и отражает чарующий, насыщенный аромат LE COUVENT, окутывающий нежностью, лаской и способный пробуждать чувства.Изысканность и благородство пышного букета пионов подчеркивают магнолия, мадагаскарская герань и абсолю индийского жасмина.","Распылите с расстояния примерно 15–20 сантиметров от кожи.Не растирайте по коже, так как это может изменить звучание и долговечность аромата.",Франция
335,https://goldapple.ru/83800100005-mon-vetiver,ESSENTIAL PARFUMS PARIS MON VETIVER,1 938₽,4.5,"Парфюмер – Bruno Jovanovic. «Я представил себе парфюмерную композицию на основе нот ветивера и джина, отражающую современную элегантность. Это аромат с характером, выраженном в древесных нотах». Mon Vetiver – это воплощение современной элегантности. Композиция, способная удивлять, создана на основе гаитянского ветивера. Неожиданная нота джина подчёркивает приятную свежесть мексиканского лайма и можжевельника. Лаванда и горечавка пробуждают интерес, который усиливают загадочные пачули из Индонезии и ноты кашмерана. Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Компания гарантирует бережное отношение к местным экосистемам и улучшает жизнь фермерских общин Гаити, культивирующих ветивер.",нет информации,Франция
336,https://goldapple.ru/99000023387-kanikuly-na-ibice,LE.VINSON каникулы на Ибице,2 000₽,4.9,"Наполните комнату ароматом знойного летнего вечера, когда солнце уже почти коснулось горизонта, а вода на восточном побережье стала отдавать свое тепло.Наступает ночь. Для этого аромата мы соединили табак и миндаль, которые переходят в бурбонскую ваниль.Только представьте этот аромат на фоне зажигательного вечера, оранжевого закатного неба и манящих сладостей — и позвольте себе окунаться в это состояние ежедневно.","Зажигать свечу рекомендуется на время от 1 до 3 часов.Если зажечь свечу на более короткий срок, верхний слой воска может растопиться не полностью, что приведёт к образованию лунки посередине свечи.Не задувайте свечу, накройте ее крышкой до полного потухания огня или используйте специальный пламегаситель для свечей.Меры предосторожности:1. Не оставляйте свечу без присмотра;2. Не оставляйте свечу на солнце и рядом с теплоисточниками.",Россия
337,https://goldapple.ru/19000048065-clutch-collection-strawberry,CHRISTINE LAVOISIER PARFUMS Clutch Collection Strawberry,330₽,4.7,"Соблазнительный и яркий аромат Clutch Collection Strawberry зарядит энергией радости и легкости, тепла и солнца. С этим ароматом жизнь станет красочней! Сочные ягоды сахарной клубники, нежная фиалка и сладкий цветок апельсина подарят вихрь позитивных эмоций и отличное настроение своей обладательнице! Бренд товара CHRISTINE LAVOISIER PARFUMS.","нанести на шею, запястье.",Россия
338,https://goldapple.ru/82810200001-fleur-narcotique,EX NIHILO FLEUR NARCOTIQUE,27 200₽,4.2,"«Цветочная передозировка». Аромат-воплощение современной женщины, загадочной и соблазнительной. Окутывающий и необычный цветочный аромат, яркий взрыв насыщенных нот с чувственным шлейфом пиона и древесных оттенков. Это воплощение экзотического цветка, беззаботного и рокового одновременно.",нет информации,нет информации
339,https://goldapple.ru/99000023250-angel-s,ARTHAIR CARE Angel`s,12 500₽,4.9,"Эксклюзивный парфюм для волос с именитым французским ароматом пробуждает чувства, даря волосам ослепительный блеск. Все ноты раскрываются постепенно, оставляя чувственный шлейф.","Распылите на волосы в необходимом количестве, идеально подходит как завершающее средство после укладки. Не смывайте!",Италия
340,https://goldapple.ru/19760310035-butterfly-mind,STATE OF MIND Butterfly Mind,8 040₽,4.7,"Мобильная версия спрея создана, чтобы любимый аромат всегда был под рукой! Стильный восьмигранный флакон с изысканным дизайном защищен бархатным чехлом, который входит в набор.Также прилагается воронка для наполнения компактной упаковки (атомайзера) из полноразмерного флакона. Невесомый цветочно-фруктовый аромат вызывает ассоциации с природой, молодостью и лёгкостью. На его создание вдохновила красота весны и вечного начала. В этом светлом, романтичном и многогранном аромате нежность белого чая и цветков сакуры гармонирует с фруктовыми нотами фейхоа.Украшают праздничный букет чувственные вишня и мускус.Компактный флакон в элегантном чехле станет украшением сумочки и позволит наслаждаться нежной композицией в течение всего дня.",нет информации,Франция
341,https://goldapple.ru/19000006030-baccarat-rouge-540,MAISON FRANCIS KURKDJIAN BACCARAT ROUGE 540,27 000₽,4.7,"Парфюмерный экстракт Baccarat Rouge 540 усиливает сияние трех компонентов парфюмерной воды, не изменяя оригинального звучания. Отточенное мастерство парфюмера и мудрость, приобретенная со временем, привели к рождению этого древесного парфюмерного экстракта, ставшего истинным шедевром Франсиса Кюркджяна. Верхняя нота жасмина Грандифлорум мягко подчеркивает замысел мастера. Оттенок огня усиливается пудровыми гранями горького миндаля. Наконец, минеральная нота, построенная вокруг амбры, укрощена мускусным и древесным аккордом. Флакон, играя со светом, добавляет экстракту интенсивности. Он облачен в блестящую красную мантию, намекающую на красный цвет знаменитого хрусталя Baccarat. Парфюмерный экстракт Baccarat Rouge 540 Maison Francis Kurkdjian воплощает собой изобилие и слияние компонентов, которые можно укротить только с помощью искусства парфюмера и мудрости, обретенной со временем.","Нанести аромат на запястья, шею и точки пульса.",Франция
342,https://goldapple.ru/19000161480-om-the-sound-of-universe,FREESHAPE OM The Sound of Universe,13 068₽,3.7,"OM — сакральный звук, мантра, “слово силы”. Сделайте глубокий вдох и воссоединитесь со Вселенной. Восточно-древесный аромат создает энергетическую вибрацию между душой и окружающим миром, балансирует тело и разум. Почувствуйте спокойствие, уравновешенность и стабильность.Иланг-иланг, кедровое дерево, свежий имбирь, гардения, бергамот раскрываются в верхних нотах. В нотах сердца проявляются жасмин, дамасская роза, ирис и ландыш. Завершают композицию сандал, ваниль, мускусные ноты, уд и древесные ноты.Крышка и подставка для флакона сделаны из черного мрамора Марквина, натурального камня, который идеально подходит аромату. FreeShape — освободите душу и примерьте новый облик.",нет информации,Италия
343,https://goldapple.ru/99000013269-autumn-waltz,HEDONIYA Autumn Waltz,5 300₽,4.9,"Ароматическая свеча, ручной работы, декоративная в осенней расцветке, в виде матрешки - символа русской культуры.Это делает её уникальной и запоминающейся. Каждая матрешка расписывается художником вручную.Это креативный подарок, прекрасный элемент интерьера, который поможет создать особую атмосферу уюта.При изготовлении ароматической свечи матрешки используются только натуральные ингредиенты, что делает продукт безопасным для здоровья и окружающей среды.","Поместите свечу на устойчивую поверхность.Перед тем как поджигать фитиль, подрежьте его до 2-3 мм, при необходимости.Зажигая свечу в первый раз, дождитесь пока воск расплавится по всей поверхности, до самых краев.В среднем это около 30 минут.Никогда не оставляйте горящую свечу без присмотра. Избегайте сжигание свечи более 4 часов за раз.Держите в недоступном для детей и животных месте.",Россия
344,https://goldapple.ru/19000200197-mossland-12-09,NEYDO Mossland 12.09,6 200₽,4.4,"Сон Роберто о затерявшемся в заколдованных лесах страннике. Его окружают огромные кедры и кипарисы, воздух хрустально чист, а солнечные лучи, пронизывающие густую чащу, указывают путь. Аромат-приключение, в котором запах можжевельника и ветивера оттеняют цветочные ноты гвоздики и пряных специй.Страна производства парфюмерной композиции - Франция.Roberto, 12.09В ушах свистит ветер, кожу обжигает холод. Да ладно! Я лечу?! И… абсолютно голый? От неожиданности и смущения перехватывает дыхание, но мысль работает четко. Нужно собраться, сконцентрироваться, приземлиться. Стремительно несусь через облака: одно, второе, третье, – и вдруг все замедляется. Бешеный стук сердца успокаивается, я почти теряю сознание. Окончательно провалиться в темноту не дает шорох листвы. Очнувшись, понимаю, что уже планирую над тропическим лесом.Уфф! Опускаюсь на землю. Осматриваюсь. Надо мной высоченные белые кедры и кипарисы. Перевожу дыхание. Как же хорошо стоять ногами на земле! Но мне холодно, нужно найти хоть что-то, чем можно прикрыться. Иду. Лес. Запахи. Вдруг – поляна, покрытая серебристым мхом, мягким и теплым. Срываю покров и заворачиваюсь в него, как в мантию. Мне тепло, и я чувствую, что я принц этой чащи! Скручиваю себе подобие короны из можжевельника и ветивера. Пью нектар цветов, взлетаю на любое дерево.Я эльф? Не знаю, но теперь это мой дом. Не будите меня!",Только для наружного применения.,нет информации
345,https://goldapple.ru/99000023386-kofe-v-aeroportu,LE.VINSON кофе в аэропорту,2 000₽,4.9,"Так приятно почувствовать его ранним утром, чтобы напомнить себе: тепло к путешествиям — внутри.Кофейный, чуть сладкий аромат за счет бобов тонка и какао, напоминает свежесваренный кофе с кусочком тирамису.По-настоящему десертный аромат, который заполняет собой все пространство.Кстати, какой у нас gate?","Зажигать свечу рекомендуется на время от 1 до 3 часов.Если зажечь свечу на более короткий срок, верхний слой воска может растопиться не полностью, что приведёт к образованию лунки посередине свечи.Не задувайте свечу, накройте ее крышкой до полного потухания огня или используйте специальный пламегаситель для свечей.Меры предосторожности:1. Не оставляйте свечу без присмотра;2. Не оставляйте свечу на солнце и рядом с теплоисточниками.",Россия
346,https://goldapple.ru/19000306223-paperplane,COSTUME NATIONAL Paperplane,11 920₽,5,"Аромат посвящен изобретательности Леонардо да Винчи.Парфюмерная ода совершенству бумажного оригами, дань памяти и эмоциональному опыту, наполняющему нас изнутри. Композиция, затрагивающая самые тонкие чувственные струны.Бумажный самолетик - чудо из детства, мечта о невесомости, на краткий миг становящаяся реальностью.Наивное воплощение непрерывного движения. Завораживающее мгновение полета, вызывающее в воображении волнующие образы.Парфюмерное выражение ощущения легкости и трепета от того, что бросаешь вызов гравитации, паришь в небесах, пролетаешь идеальный вираж.Paperplane - чистый, белоснежный, невесомый и изящный, будто полет бумажного самолетика.Парфюмер: Доминик Мюльхаузен.","Средство предназначено для наружного применения с целью придания приятного аромата.Нанести аромат легким движением на внутреннюю сторону запястья, за уши и на шею.Не втирать.",Испания
347,https://goldapple.ru/19000229069-nuru-s-forest,MAGMA LONDON NURU'S FOREST,17 330₽,4.9,"«Леса саванны» – прогулка в лучах восходящего солнца по бескрайней саванне, где нежные цветочные ноты причудливо переплетаются с яркими лесными.Гальбанум в верхних нотах аромата раскрывается влажными лесными нотами и сухими луговыми травами. Яркое звучание можжевельника и землистые глубокие ноты мха звучат в сердце композиции. Шлейф аромата наполнен чувственностью розы и благоуханьем бархатной фиалки.","Предназначен для ароматизации воздуха в помещениях. Вскрыть флакон с ароматом, нанести аромат на вулканическую лаву. Для оптимального распространения аромата регулярно наносить аромат на вулканическую лаву. Для регулирования интенсивности аромата допускается уменьшать/увеличивать количество аромата, наносимого на лаву.",Великобритания
348,https://goldapple.ru/19000173779-un-rendez-vous-avec-cezanne,ROSE ET MARIUS Un rendez-vous avec Cézanne,2 630₽,4.5,"Прикоснитесь к искусству жизни на Юге Франции с уникальными композициями из Грасса. Отправьтесь на воображаемую прогулку с Полем Сезанном на гору Сент-Виктуар в окрестностях Экс-ан-Прованс. Парфюмерная вода Un rendez-vous avec Cézanne — ольфакторное впечатление по следам художника.Высушенные на солнце листья светлого табака сочетаются с теплыми нотами кожи и пряными цветами бессмертника. Амбровая грань придает изысканную чувственность нижним нотам.Бархатистое звучание завораживает ярким сочетанием кедра, кипариса.",Распылите на кожу на расстоянии 20-30 см.,Франция
349,https://goldapple.ru/19000002875-freedomland,MANDARINA DUCK FREEDOMLAND,2 789₽,4.8,"Аромат FREEDOMLAND от MANDARINA DUCK создан для тех, кто выбирает свободу и дух бесконечного веселья. В атмосферу музыкального фестиваля, ошеломляющего зажигательной музыкой и яркими красками, погружают искрящиеся ноты апельсина, лимона, ананаса, клубники, базилика и мяты. Вечеринка продолжается с нотами сердца: коктейлем «Пина колада», кокосовым молоком, жасмином и личи. Полностью окунуться в этот праздник музыки и свободы помогают ноты вишневого десерта, мускуса, гелиотропа и коктейля «Писко-сауэр». Семейство аромата: цветочный фруктовый.",нет информации,Италия
350,https://goldapple.ru/19000131639-pino,CASA LEGGERA Pino,2 966₽,4.9,"У вашей квартиры должен быть свой парфюм для дома, поэтому знакомьтесь, наша новая Новогодняя коллекция ароматических диффузоров от Casa Leggera!В Pino находят друг друга теплое и праздничное сочетание апельсинов, лимонов, яблочного сидра и клюквы, дополненные пряной корицей и специями. Этот аромат идеально подходит для холодных вечеров, придавая им праздничное настроение.Самый простой способ наполнить помещение любимым ароматом на длительное время - это поставить ароматический диффузор. Уже через пару часов аромат наполнит всё пространство вокруг и будет радовать своим присутствием.Каждый диффузор 100 миллилитров прослужит от трёх до четырёх месяцев. Комплектуется пятью ротанговыми палочками черного цвета.","Переворачивайте палочки каждые две недели, чтобы обеспечить более длительный срок действия и стойкости аромата.Установите аромадиффузор на ровной поверхности в подходящем месте, чтобы случайно его не уронить. Изделие можно поставить в кабинете, спальне, прихожей, ванной или гардеробной комнате.Обратите внимание, что повышенная влажность помещения ускоряет время испарения жидкости диффузора.Использование диффузора можно начать с трёх-четырёх палочек. По желанию количество палочек можно увеличить или уменьшить.",Россия
351,https://goldapple.ru/99000023381-zakat-na-beregu-mora,LE.VINSON закат на берегу моря,2 000₽,4.9,"Аромат сбывшихся желаний. Дикий пляж с накатывающими океанскими волнами, где вы нежитесь под солнцем.Кожа шоколадно-загорелая, а волосы пропахли морским воздухом...Свежесть розового перца в сочетании с ароматом морского бриза контрастирует с теплотой аккорда фигового и сандалового дерева, подобно соленой, разгоряченной солнцем коже.Пройдемся вдоль берега?","Зажигать свечу рекомендуется на время от 1 до 3 часов.Если зажечь свечу на более короткий срок, верхний слой воска может растопиться не полностью, что приведёт к образованию лунки посередине свечи.Не задувайте свечу, накройте ее крышкой до полного потухания огня или используйте специальный пламегаситель для свечей.Меры предосторожности:1. Не оставляйте свечу без присмотра;2. Не оставляйте свечу на солнце и рядом с теплоисточниками.",Россия
352,https://goldapple.ru/19000220502-ruy-lopez,MIND GAMES RUY LOPEZ,21 287₽,4.7,"Коллекция soulmate воплощает силу и единство пешек, коллективную уверенность и стремление поддерживать друг друга. По характеру пешка — решительная, амбициозная и бесстрашная фигура.Каждый аромат продуман, чтобы вы могли носить его самостоятельно или наслаивать с другими, создавая неповторимую композицию. Дизайн флаконов изящен, современен и сдержан — тонкие детали намекают на защитный слой брони. Разожгите страсть и откройте в себе лучшее с soulmate.Ruy lopez — соблазнительный аромат, созданный для любознательных мечтателей. Гармоничное сочетание черного чая и экзотических специй с дразнящими оттенками сочной черной вишни, мягкой кожи и выдержанного дуба излучает изысканность.Неземной шепот розы и даваны придает дополнительный оттенок роскоши и утонченности, сплетая воедино обонятельный гобелен.",Распылите на кожу с расстояния 20-30 см.,США
353,https://goldapple.ru/83670100001-secret-of-success,STATE OF MIND Secret of Success,24 463₽,4.7,"Фруктовый аромат Secret of Success воплощает дух личных достижений, успех и достоинство. Он играет одновременно на тёплых нотах корицы и кардамона и на холодной, свежей ноте грейпфрута. Secret of Success дерзко противопоставляет чувственность иланг-иланга и мужественность розмарина и уда, но при этом остаётся гармоничным. Смелый аромат способен привлечь в жизнь удачу, ведь судьба благоволит храбрым.Верхние ноты: чай сенча, грейпфрут, корицаНоты сердца: иланг-иланг, розмаринБазовые ноты: уд, ваниль, кардамон",нет информации,Франция
